Time,Agent 1,Agent 2,Agent 3,Agent 4
50.5,0.667820579554,0.0713961169232,0.0713961169232,0.667820579554
50.6,0.655353955815,0.0699408872696,0.0699408872696,0.655353955815
50.7,0.643118090454,0.0685153187997,0.0685153187997,0.643118090454
50.8,0.631108755819,0.0671188069453,0.0671188069453,0.631108755819
50.9,0.619321800726,0.0657507594604,0.0657507594604,0.619321800726
51.0,0.607753149108,0.0644105961709,0.0644105961709,0.607753149108
51.1,0.596398798669,0.0630977487277,0.0630977487277,0.596398798669
51.2,0.585254819574,0.0618116603663,0.0618116603663,0.585254819574
51.3,0.574317353156,0.0605517856703,0.0605517856703,0.574317353156
51.4,0.563582610652,0.0593175903403,0.0593175903403,0.563582610652
51.5,0.553046871949,0.0581085509672,0.0581085509672,0.553046871949
51.6,0.542706484365,0.0569241548103,0.0569241548103,0.542706484365
51.7,0.532557861446,0.05576389958,0.05576389958,0.532557861446
51.8,0.522597481779,0.0546272932242,0.0546272932242,0.522597481779
51.9,0.512821887836,0.0535138537205,0.0535138537205,0.512821887836
52.0,0.503227684828,0.0524231088709,0.0524231088709,0.503227684828
52.1,0.493811539587,0.0513545961022,0.0513545961022,0.493811539587
52.2,0.484570179464,0.0503078622697,0.0503078622697,0.484570179464
52.3,0.475500391246,0.0492824634645,0.0492824634645,0.475500391246
52.4,0.466599020091,0.0482779648261,0.0482779648261,0.466599020091
52.5,0.457862968488,0.0472939403573,0.0472939403573,0.457862968488
52.6,0.449289195227,0.0463299727437,0.0463299727437,0.449289195227
52.7,0.440874714389,0.0453856531772,0.0453856531772,0.440874714389
52.8,0.432616594362,0.0444605811817,0.0444605811817,0.432616594362
